0.144602	-0.029947	0.133287	-0.234588
0.144635	-0.028404	0.133638	-0.235372
0.144646	-0.029205	0.133710	-0.236744
0.144639	-0.028667	0.132417	-0.236251
0.144589	-0.027957	0.132867	-0.234822
0.144619	-0.028692	0.133440	-0.235284
0.144511	-0.029032	0.133606	-0.235944
0.144628	-0.028893	0.131733	-0.234174
0.144644	-0.029093	0.133903	-0.235056
0.144613	-0.029804	0.133486	-0.235162
0.144530	-0.029493	0.133460	-0.236445
0.144613	-0.028061	0.134469	-0.236191
0.144525	-0.027564	0.133515	-0.233377
0.144620	-0.028690	0.133397	-0.235770
0.144535	-0.027772	0.132779	-0.235915
0.144664	-0.030277	0.131493	-0.234781
0.144511	-0.027638	0.134093	-0.235039
0.144727	-0.028799	0.132358	-0.234692
0.144381	-0.027873	0.132836	-0.235743
0.144829	-0.028256	0.133160	-0.235826
0.144212	-0.028439	0.132505	-0.235181
0.145720	-0.027923	0.134068	-0.235489
0.149635	-0.027958	0.134006	-0.234308
0.149664	-0.028167	0.131839	-0.234450
0.149449	-0.028278	0.134286	-0.235614
0.149795	-0.029240	0.133026	-0.234881
0.146148	-0.028372	0.133977	-0.234502
0.144175	-0.029463	0.133200	-0.234662
0.144852	-0.027770	0.133743	-0.235197
0.144447	-0.028481	0.133626	-0.234824
0.144663	-0.027351	0.133534	-0.235172
0.144545	-0.028944	0.132358	-0.235393
0.144640	-0.028826	0.133928	-0.236064
0.144536	-0.028919	0.132540	-0.236974
0.144682	-0.028043	0.134093	-0.236203
0.144492	-0.027027	0.134545	-0.236345
0.144617	-0.027554	0.133272	-0.235864
0.144623	-0.027954	0.132811	-0.236779
0.144620	-0.028506	0.133353	-0.235857
0.144505	-0.029023	0.134926	-0.236109
0.144663	-0.028117	0.133953	-0.236466
0.144582	-0.029579	0.133943	-0.235319
0.144598	-0.027987	0.133064	-0.235892
0.144610	-0.028493	0.133395	-0.234594
0.144649	-0.029583	0.133387	-0.236779
0.144515	-0.027490	0.133170	-0.235781
0.144630	-0.028576	0.133244	-0.235979
0.144603	-0.027966	0.134115	-0.236881
0.144528	-0.027573	0.133888	-0.234384
0.144481	-0.028710	0.133762	-0.236137
0.144667	-0.026238	0.133235	-0.233852
0.144462	-0.026529	0.133666	-0.233834
0.144804	-0.027705	0.133803	-0.235002
0.144237	-0.027889	0.133730	-0.235096
0.146085	-0.027828	0.134392	-0.235316
0.149787	-0.028183	0.134719	-0.236285
0.149473	-0.029028	0.134969	-0.235027
0.149656	-0.027158	0.133749	-0.233233
0.149591	-0.028225	0.133871	-0.235666
0.149558	-0.029378	0.133910	-0.234620
0.149636	-0.027212	0.133695	-0.235023
0.149568	-0.026825	0.134378	-0.235949
0.149659	-0.027809	0.134743	-0.236037
0.149532	-0.028267	0.133784	-0.235028
0.149585	-0.026631	0.133672	-0.234348
0.149449	-0.028329	0.133866	-0.235047
0.149743	-0.028551	0.134905	-0.235121
0.149366	-0.028304	0.134615	-0.235574
0.149941	-0.027153	0.134261	-0.233639
0.147901	-0.027725	0.132938	-0.236053
0.144333	-0.028999	0.133748	-0.235453
0.144711	-0.028767	0.133458	-0.235910
0.144607	-0.028787	0.134380	-0.235780
0.148463	-0.028330	0.134640	-0.234782
0.150175	-0.029261	0.133019	-0.234514
0.147589	-0.028248	0.133042	-0.236375
0.144439	-0.027068	0.132891	-0.236152
0.144393	-0.026852	0.132451	-0.236301
0.146286	-0.027494	0.133060	-0.235552
0.150036	-0.028268	0.133767	-0.235766
0.149277	-0.029093	0.133678	-0.235743
0.149795	-0.027450	0.133551	-0.235583
0.149407	-0.027694	0.132793	-0.234464
0.149773	-0.027256	0.134210	-0.235002
0.149496	-0.026430	0.134753	-0.236193
0.149651	-0.028963	0.136560	-0.235560
0.149492	-0.026763	0.133045	-0.234747
0.149634	-0.028202	0.133936	-0.234926
0.149590	-0.027162	0.133769	-0.236553
0.149550	-0.029300	0.135024	-0.235171
0.149555	-0.028173	0.134817	-0.235212
0.149619	-0.027615	0.135253	-0.235874
0.149644	-0.027663	0.133329	-0.235225
0.149583	-0.027358	0.134950	-0.235396
0.149615	-0.027362	0.134297	-0.235637
0.149583	-0.027837	0.132706	-0.236202
0.149506	-0.027784	0.133450	-0.236206
0.149677	-0.028729	0.133392	-0.235851
0.149616	-0.029023	0.133737	-0.236739
0.149590	-0.028078	0.134461	-0.235210
0.149630	-0.028493	0.133674	-0.234529
0.149545	-0.027714	0.132720	-0.235232
0.149536	-0.028111	0.134614	-0.237029
0.149567	-0.028665	0.132727	-0.235512
0.149565	-0.027370	0.133486	-0.235701
0.149551	-0.027780	0.133441	-0.236425
0.149646	-0.028076	0.133677	-0.235832
0.149575	-0.029181	0.135776	-0.233276
0.149571	-0.028063	0.133428	-0.234958
0.149689	-0.028247	0.135147	-0.235014
0.149598	-0.028672	0.132915	-0.235260
0.149595	-0.028881	0.134163	-0.235917
0.149606	-0.029155	0.131528	-0.235470
0.149611	-0.028409	0.132883	-0.237393
0.149581	-0.028321	0.132886	-0.235994
0.149582	-0.028067	0.133257	-0.235098
0.149646	-0.029451	0.134094	-0.236792
0.149522	-0.027764	0.134441	-0.234305
0.149694	-0.028033	0.134045	-0.235775
0.149412	-0.029751	0.133554	-0.236588
0.149858	-0.027814	0.134447	-0.236042
0.147399	-0.027725	0.134712	-0.235765
0.144025	-0.027082	0.133905	-0.236146
0.145010	-0.029002	0.134287	-0.235767
0.144002	-0.027848	0.134410	-0.235529
0.147074	-0.028178	0.132905	-0.234957
0.149920	-0.029483	0.135208	-0.235796
0.149388	-0.028439	0.132612	-0.236163
0.149698	-0.028067	0.135154	-0.235399
0.149496	-0.028162	0.133952	-0.236224
0.149674	-0.027042	0.133807	-0.234618
0.149580	-0.028644	0.134741	-0.233857
0.149664	-0.029226	0.132803	-0.234512
0.149598	-0.028083	0.133153	-0.235553
0.149656	-0.026519	0.133192	-0.234968
0.149590	-0.028147	0.133788	-0.234785
0.149588	-0.028734	0.134019	-0.235043
0.149595	-0.027598	0.135366	-0.235359
0.149548	-0.028478	0.131978	-0.235258
0.149626	-0.028618	0.134292	-0.236787
0.149622	-0.028994	0.133663	-0.235148
0.149565	-0.027526	0.134088	-0.234878
0.149596	-0.028102	0.134050	-0.234957
0.149595	-0.028370	0.134350	-0.235671
0.149667	-0.027938	0.133887	-0.233486
0.149596	-0.027706	0.132683	-0.234755
0.149557	-0.026972	0.133857	-0.235212
0.149513	-0.027664	0.133168	-0.236013
0.149568	-0.026834	0.133906	-0.235163
0.149582	-0.027424	0.135073	-0.235112
0.149560	-0.028339	0.134768	-0.236233
0.149578	-0.026526	0.136261	-0.236481
0.149576	-0.027176	0.136169	-0.234720
0.149573	-0.027729	0.133037	-0.235431
0.149620	-0.027335	0.132795	-0.235426
0.149617	-0.027987	0.133666	-0.235420
0.149563	-0.028545	0.133822	-0.235282
0.149614	-0.026785	0.134192	-0.234666
0.149612	-0.025975	0.134559	-0.235592
0.149629	-0.026894	0.133675	-0.233045
0.149489	-0.027415	0.133928	-0.236366
0.149567	-0.028322	0.133485	-0.234686
0.149582	-0.027412	0.134059	-0.235208
0.149625	-0.028305	0.134560	-0.234789
0.149635	-0.027724	0.135440	-0.235429
0.149597	-0.027949	0.134644	-0.236130
0.149553	-0.027372	0.133847	-0.234643
0.149540	-0.027183	0.134296	-0.236480
0.149624	-0.028086	0.134063	-0.235995
0.149552	-0.026561	0.133806	-0.236409
0.149615	-0.027716	0.133468	-0.235598
0.149580	-0.027842	0.132963	-0.234960
0.149566	-0.028859	0.134079	-0.234987
0.149607	-0.028064	0.132982	-0.234195
0.149632	-0.027633	0.134447	-0.237606
0.149531	-0.027693	0.135272	-0.234913
0.149592	-0.028022	0.133120	-0.236925
0.149698	-0.028541	0.134639	-0.236677
0.149671	-0.027939	0.134870	-0.235267
0.149532	-0.027391	0.135742	-0.236410
0.149578	-0.027633	0.134500	-0.235795
0.149634	-0.028036	0.133877	-0.235342
0.149659	-0.026301	0.133110	-0.234846
0.149645	-0.027391	0.133386	-0.236302
0.149540	-0.027069	0.134667	-0.236346
0.149626	-0.028200	0.133851	-0.236100
0.149666	-0.026922	0.134258	-0.234632
0.149620	-0.028717	0.136168	-0.234284
0.149560	-0.027843	0.134168	-0.233771
0.149627	-0.027307	0.133382	-0.236211
0.149592	-0.028977	0.134323	-0.234757
0.149562	-0.027854	0.133779	-0.234825
0.149587	-0.027161	0.134777	-0.234088
0.149627	-0.026799	0.132363	-0.236833
0.149562	-0.027333	0.133207	-0.236124
0.149629	-0.028374	0.134163	-0.235866
0.149550	-0.029066	0.134683	-0.236660
0.149621	-0.026859	0.132127	-0.235073
0.149572	-0.027391	0.133108	-0.236569
0.149596	-0.027943	0.133906	-0.235875
0.149588	-0.028735	0.133827	-0.236335
0.149595	-0.028613	0.135627	-0.235683
0.149605	-0.027690	0.132993	-0.235311
0.149625	-0.027686	0.134866	-0.234156
0.149627	-0.029629	0.133865	-0.235517
0.149508	-0.029585	0.135272	-0.234797
0.149583	-0.028814	0.133837	-0.234712
0.149605	-0.028345	0.134110	-0.235272
0.149521	-0.027822	0.133618	-0.233937
0.149580	-0.027754	0.132712	-0.235401
0.149538	-0.028712	0.134521	-0.235785
0.149601	-0.027974	0.132645	-0.236239
0.149588	-0.027807	0.133230	-0.235737
0.149588	-0.029041	0.133118	-0.235497
0.149612	-0.028380	0.132787	-0.235732
0.149603	-0.028645	0.134383	-0.235423
0.149563	-0.028805	0.134710	-0.235602
0.149597	-0.027190	0.133645	-0.234754
0.149649	-0.027641	0.132888	-0.235004
0.149588	-0.029146	0.133482	-0.234041
0.149691	-0.026852	0.134690	-0.236638
0.149512	-0.027605	0.133286	-0.235560
0.149536	-0.027663	0.132665	-0.235478
0.149573	-0.028734	0.133703	-0.235185
0.149650	-0.027250	0.132347	-0.235617
0.149440	-0.027993	0.134820	-0.235379
0.149911	-0.028416	0.134718	-0.235940
0.148366	-0.028704	0.133808	-0.235553
0.144215	-0.027715	0.132852	-0.236860
0.144869	-0.029541	0.132800	-0.234754
0.144076	-0.028530	0.133656	-0.235934
0.145999	-0.027053	0.133752	-0.235796
0.149812	-0.029329	0.132985	-0.236040
0.149502	-0.028782	0.133412	-0.234204
0.149631	-0.028084	0.133036	-0.234688
0.149576	-0.028001	0.131355	-0.236546
0.149588	-0.028526	0.132165	-0.236663
0.149533	-0.028503	0.132955	-0.235502
0.149596	-0.029927	0.133598	-0.235911
0.149541	-0.029037	0.132438	-0.235092
0.149660	-0.028964	0.132680	-0.235841
0.149534	-0.028621	0.133931	-0.235705
0.149711	-0.027967	0.133685	-0.235562
0.149684	-0.029098	0.131150	-0.236303
0.149660	-0.027764	0.134020	-0.236360
0.149518	-0.028907	0.131719	-0.234640
0.149644	-0.028912	0.132737	-0.235146
0.149580	-0.028242	0.133265	-0.236009
0.149533	-0.026659	0.132512	-0.236292
0.149552	-0.028191	0.132799	-0.236516
0.149580	-0.028509	0.132595	-0.235181
0.149627	-0.026408	0.133893	-0.236256
0.149546	-0.027540	0.134495	-0.236657
0.149616	-0.027845	0.133369	-0.236320
0.149590	-0.027703	0.133531	-0.233492
0.149655	-0.027634	0.132105	-0.234265
0.149425	-0.028782	0.134129	-0.235362
0.149614	-0.025873	0.133230	-0.235613
0.149560	-0.028330	0.132537	-0.234851
0.149603	-0.027101	0.133661	-0.235454
0.149588	-0.027628	0.133140	-0.236771
0.149583	-0.028526	0.132757	-0.234801
0.149551	-0.027621	0.133222	-0.235755
0.149622	-0.028058	0.132462	-0.236432
0.149542	-0.028225	0.131965	-0.235208
0.149700	-0.028151	0.133964	-0.234588
0.149420	-0.027521	0.133374	-0.236095
0.149701	-0.028842	0.133491	-0.235535
0.149380	-0.029598	0.132466	-0.236128
0.149971	-0.029546	0.131688	-0.235720
0.147697	-0.030017	0.132140	-0.235385
0.144270	-0.029767	0.132930	-0.234893
0.144745	-0.028332	0.133161	-0.235755
0.144535	-0.030657	0.133336	-0.236287
0.144686	-0.028231	0.132927	-0.234202
0.144545	-0.029443	0.132171	-0.236777
0.144673	-0.029355	0.133176	-0.234943
0.144516	-0.028797	0.131615	-0.235661
0.144647	-0.029148	0.132466	-0.235161
0.144564	-0.028102	0.132317	-0.236078
0.144615	-0.028514	0.133130	-0.235266
0.144553	-0.028357	0.133257	-0.235871
0.144600	-0.028584	0.132263	-0.235654
0.144590	-0.028463	0.134198	-0.235916
0.144613	-0.027777	0.133333	-0.234083
0.144604	-0.028340	0.133100	-0.236218
0.144534	-0.028395	0.134148	-0.233141
0.144679	-0.027748	0.133916	-0.235523
0.144603	-0.028749	0.132502	-0.234537
0.144608	-0.027226	0.130929	-0.235805
0.144575	-0.027541	0.134055	-0.235849
0.144574	-0.029459	0.131904	-0.235092
0.144617	-0.028677	0.132419	-0.235578
0.144632	-0.028002	0.131602	-0.235232
0.144570	-0.027460	0.132743	-0.234972
0.144598	-0.030122	0.133036	-0.235411
0.144613	-0.027789	0.132783	-0.235817
0.144531	-0.029438	0.133482	-0.235443
0.144588	-0.028876	0.131383	-0.235768
0.144574	-0.029190	0.132729	-0.234141
0.144546	-0.029091	0.132290	-0.234985
0.144657	-0.027778	0.132625	-0.235887
0.144599	-0.028008	0.134598	-0.234597
0.144649	-0.027301	0.133936	-0.234796
0.144545	-0.029051	0.131928	-0.235211
0.144538	-0.028058	0.132903	-0.234687
0.144564	-0.029486	0.133288	-0.235251
0.144592	-0.028864	0.132506	-0.236042
0.144615	-0.029242	0.132482	-0.235116
0.144566	-0.029546	0.132795	-0.235270
0.144592	-0.028790	0.132618	-0.236341
0.144585	-0.029660	0.131497	-0.235171
0.144595	-0.029647	0.133234	-0.237198
0.144632	-0.029122	0.133675	-0.236503
0.144500	-0.028641	0.131770	-0.235897
0.144543	-0.029708	0.132991	-0.235624
0.144563	-0.027845	0.133272	-0.236400
0.144640	-0.028814	0.133509	-0.235976
0.144587	-0.027863	0.132841	-0.236395
0.144615	-0.030749	0.132912	-0.237172
0.144590	-0.029222	0.132492	-0.236345
0.144577	-0.029091	0.131273	-0.236529
0.144625	-0.028320	0.133192	-0.234578
0.144615	-0.028415	0.131614	-0.236147
0.144575	-0.029041	0.131030	-0.234613
0.144521	-0.028570	0.134059	-0.236986
0.144544	-0.027461	0.132327	-0.236622
0.144656	-0.029564	0.132150	-0.235710
0.144597	-0.030171	0.132720	-0.235137
0.144577	-0.030224	0.132457	-0.236825
0.144555	-0.028302	0.132052	-0.236883
0.144484	-0.027148	0.131376	-0.236404
0.144634	-0.028973	0.131957	-0.236407
0.144602	-0.029178	0.131810	-0.235693
