0.444589	0.522847	0.811991	0.242589
0.444629	0.521631	0.814656	0.241253
0.444563	0.521258	0.812549	0.241023
0.444542	0.524565	0.812426	0.241844
0.444561	0.522243	0.813029	0.241806
0.444574	0.522185	0.812610	0.242363
0.444613	0.522153	0.814737	0.241102
0.444676	0.522154	0.813038	0.242748
0.444608	0.522538	0.811643	0.239858
0.444709	0.523082	0.813912	0.240910
0.444487	0.520070	0.812716	0.242016
0.444710	0.523496	0.811952	0.243080
0.444386	0.523192	0.812736	0.242236
0.448402	0.522514	0.813348	0.241295
0.449880	0.522676	0.812271	0.242009
0.449373	0.522449	0.812797	0.241315
0.449720	0.523580	0.814621	0.240378
0.449417	0.521738	0.812706	0.242576
0.449710	0.522177	0.813251	0.243154
0.449536	0.522847	0.813771	0.242515
0.449606	0.524595	0.813248	0.241731
0.449446	0.522330	0.810967	0.241535
0.449611	0.523282	0.812935	0.241285
0.449452	0.523450	0.813930	0.241491
0.449664	0.523944	0.813717	0.241444
0.449404	0.521733	0.812774	0.242046
0.449697	0.524157	0.812622	0.241828
0.449409	0.523019	0.813178	0.241228
0.449802	0.522176	0.811731	0.241870
0.445428	0.524582	0.813535	0.241862
0.444569	0.522424	0.814172	0.242357
0.444270	0.523091	0.813969	0.240485
0.446281	0.522908	0.811739	0.240938
0.449930	0.522465	0.813313	0.242409
0.449398	0.524633	0.811766	0.241569
0.445697	0.521784	0.813867	0.241037
0.444262	0.522609	0.813805	0.241240
0.444857	0.521532	0.812528	0.242102
0.444359	0.522283	0.813243	0.242377
0.444740	0.522789	0.812810	0.242759
0.444489	0.522576	0.813514	0.242793
0.444764	0.523788	0.812865	0.242664
0.444513	0.523396	0.812576	0.242179
0.444637	0.522956	0.813263	0.240964
0.444497	0.521960	0.813781	0.241703
0.444700	0.523977	0.812762	0.242004
0.444479	0.522923	0.813928	0.242149
0.448766	0.524409	0.813900	0.242716
0.449687	0.523988	0.812691	0.240422
0.449458	0.524414	0.813135	0.241169
0.449633	0.524455	0.814089	0.243015
0.449547	0.523213	0.813608	0.240946
0.449579	0.523744	0.812655	0.241871
0.449658	0.522928	0.814016	0.242228
0.449539	0.524219	0.813168	0.241392
0.449585	0.523839	0.813391	0.241540
0.449447	0.524503	0.812682	0.241915
0.449559	0.522899	0.814088	0.241709
0.445426	0.523857	0.813149	0.241631
0.444499	0.523501	0.814434	0.243242
0.444603	0.523011	0.814030	0.242373
0.444607	0.523488	0.813614	0.241464
0.444470	0.522884	0.814909	0.242074
0.444796	0.522152	0.813065	0.242561
0.444247	0.524158	0.812988	0.240388
0.446701	0.523205	0.814168	0.241331
0.449941	0.521958	0.814057	0.242282
0.449424	0.523821	0.813287	0.242712
0.449718	0.524231	0.813110	0.240651
0.449457	0.521619	0.812267	0.239910
0.449600	0.523103	0.814209	0.242298
0.449536	0.522440	0.813624	0.242039
0.449620	0.522874	0.811579	0.242675
0.449455	0.523672	0.814430	0.242605
0.449590	0.522749	0.811510	0.242148
0.449515	0.522641	0.813854	0.242441
0.449565	0.522147	0.813298	0.241941
0.449556	0.522293	0.812810	0.240869
0.449527	0.523138	0.813538	0.241014
0.449579	0.522469	0.813985	0.241854
0.449546	0.521659	0.814257	0.241658
0.449508	0.523222	0.813415	0.240919
0.449564	0.522159	0.813938	0.241916
0.449576	0.522972	0.814755	0.241326
0.449545	0.523322	0.814360	0.242331
0.449539	0.523456	0.813805	0.242342
0.449574	0.523024	0.814811	0.243281
0.449571	0.522792	0.813900	0.241334
0.449586	0.522285	0.815671	0.241780
0.449629	0.523024	0.813538	0.240832
0.449535	0.522691	0.815048	0.242446
0.449633	0.522927	0.813234	0.242421
0.449521	0.522511	0.814001	0.241187
0.449555	0.523655	0.812677	0.241748
0.449536	0.523611	0.812832	0.240291
0.449605	0.523561	0.814260	0.240718
0.449551	0.524322	0.814850	0.242331
0.449541	0.523321	0.813059	0.241008
0.449521	0.522089	0.810730	0.242167
0.449539	0.523160	0.814067	0.241711
0.449579	0.524078	0.813513	0.242786
0.449527	0.523051	0.813293	0.243086
0.449595	0.524519	0.814177	0.242619
0.449473	0.522540	0.812687	0.243001
0.449614	0.522999	0.812188	0.241070
0.449555	0.523893	0.813016	0.241882
0.449531	0.522082	0.813745	0.242040
0.449656	0.522606	0.814588	0.242865
0.449560	0.521620	0.813669	0.240921
0.449542	0.523688	0.814053	0.240926
0.449547	0.523148	0.813554	0.241557
0.449531	0.521511	0.813293	0.241890
0.449628	0.523456	0.813629	0.241043
0.449589	0.523616	0.814812	0.240240
0.449591	0.523150	0.813515	0.242667
0.449513	0.523163	0.813446	0.242226
0.449523	0.522500	0.813983	0.240128
0.449634	0.523715	0.813174	0.240760
0.449655	0.524209	0.813381	0.241974
0.449582	0.522012	0.813038	0.241286
0.449530	0.522276	0.814307	0.242739
0.449511	0.523047	0.814097	0.243608
0.449511	0.522034	0.814069	0.242437
0.449609	0.521368	0.813439	0.241098
0.449580	0.523879	0.813113	0.241676
0.449486	0.523454	0.813770	0.240737
0.449505	0.522469	0.814146	0.240324
0.449599	0.522352	0.812916	0.242729
0.449610	0.522079	0.813434	0.242976
0.449638	0.523480	0.813298	0.241429
0.449567	0.523808	0.814168	0.241350
0.449562	0.522954	0.815430	0.241932
0.449618	0.522706	0.813827	0.240725
0.449496	0.521827	0.813702	0.241057
0.449601	0.523098	0.813172	0.239736
0.449584	0.522760	0.813303	0.241832
0.449542	0.522517	0.814668	0.242694
0.449569	0.523578	0.813375	0.241143
0.449550	0.522616	0.812719	0.240712
0.449584	0.522532	0.813684	0.241336
0.449556	0.522958	0.813089	0.241230
0.449570	0.524347	0.814102	0.241286
0.449605	0.522195	0.813869	0.242206
0.449582	0.523048	0.813484	0.241091
0.449551	0.523780	0.813899	0.240690
0.449599	0.523613	0.813174	0.238847
0.449597	0.523376	0.813350	0.243030
0.449536	0.523561	0.814326	0.241327
0.449565	0.523484	0.812633	0.242276
0.449606	0.523163	0.813886	0.242825
0.449565	0.522901	0.813246	0.242207
0.449654	0.523250	0.812258	0.242282
0.449600	0.523335	0.813491	0.241717
0.449554	0.523703	0.813582	0.241094
0.449552	0.523768	0.813133	0.242282
0.449587	0.522760	0.813869	0.241268
0.449619	0.524117	0.814079	0.242109
0.449615	0.524528	0.812713	0.241958
0.449552	0.523296	0.814342	0.242976
0.449600	0.523072	0.813330	0.242743
0.449603	0.522404	0.811640	0.241206
0.449580	0.522454	0.813321	0.242474
0.449536	0.522964	0.814592	0.242271
0.449515	0.524046	0.812805	0.241231
0.449586	0.523271	0.812625	0.242447
0.449566	0.523086	0.811284	0.241493
0.449580	0.523743	0.813179	0.241179
0.449549	0.522397	0.813049	0.242117
0.449515	0.523014	0.812159	0.242796
0.449579	0.521605	0.812857	0.242382
0.449592	0.521428	0.812095	0.244170
0.449570	0.522034	0.812588	0.241260
0.449527	0.523501	0.812653	0.243157
0.449600	0.521555	0.812628	0.241801
0.449599	0.522764	0.812536	0.241960
0.449587	0.521638	0.811318	0.241584
0.449604	0.521038	0.812989	0.243432
0.449592	0.521970	0.813728	0.241961
0.449560	0.521932	0.812956	0.241663
0.449461	0.523166	0.813088	0.241138
0.449580	0.522794	0.812133	0.241424
0.449623	0.523062	0.813672	0.241807
0.449552	0.522755	0.811579	0.243428
0.449545	0.521496	0.813787	0.241529
0.449544	0.523166	0.812420	0.241519
0.449534	0.522649	0.812506	0.242008
0.449544	0.522674	0.812945	0.241924
0.449529	0.522459	0.813026	0.242287
0.449560	0.521198	0.813547	0.240859
0.449682	0.522579	0.812940	0.241539
0.449569	0.522988	0.813371	0.243078
0.449564	0.523107	0.813038	0.242337
0.449496	0.523427	0.813641	0.241233
0.449575	0.523730	0.813722	0.242298
0.449507	0.522899	0.813072	0.242075
0.449581	0.522361	0.811763	0.240920
0.449511	0.522485	0.811852	0.242551
0.449515	0.523041	0.813035	0.241684
0.449457	0.521783	0.811837	0.242481
0.449678	0.521010	0.813662	0.242019
0.449431	0.522954	0.813638	0.241772
0.449660	0.524002	0.812233	0.241116
0.449348	0.522193	0.812226	0.242123
0.449847	0.520577	0.812460	0.242921
0.448021	0.522379	0.811907	0.241387
0.444331	0.521713	0.811935	0.240442
0.444756	0.521471	0.813351	0.241762
0.444522	0.523291	0.812576	0.242678
0.444685	0.522003	0.813377	0.242703
0.444463	0.522890	0.812291	0.241172
0.444700	0.522778	0.813723	0.241012
0.444524	0.522192	0.813105	0.242421
0.444678	0.524085	0.811876	0.240809
0.444588	0.522389	0.811611	0.240852
0.444601	0.523196	0.812772	0.242144
0.444677	0.522469	0.810678	0.242139
0.444681	0.521472	0.812452	0.241599
0.444505	0.521327	0.810516	0.241661
0.444500	0.521929	0.811215	0.242560
0.444616	0.522534	0.812840	0.242530
0.444629	0.521247	0.811433	0.240685
0.444502	0.522668	0.812268	0.241702
0.444670	0.523753	0.812258	0.241939
0.444549	0.523962	0.812842	0.242833
0.444513	0.524105	0.811505	0.241686
0.444554	0.522583	0.812112	0.242055
0.444520	0.523539	0.811410	0.241815
0.444514	0.522377	0.812506	0.241942
0.444576	0.521786	0.812323	0.242134
0.444668	0.523266	0.814109	0.242074
0.444648	0.522356	0.812655	0.241657
0.444611	0.522479	0.811662	0.241694
0.444558	0.523371	0.812039	0.241424
0.444549	0.522521	0.812486	0.240349
0.444558	0.522114	0.813939	0.242660
0.444586	0.522720	0.812301	0.242330
0.444524	0.522471	0.811213	0.240910
0.444592	0.522490	0.812487	0.242852
0.444604	0.522733	0.812610	0.241533
0.444591	0.521534	0.811426	0.242226
0.444635	0.523269	0.812823	0.241930
0.444619	0.522526	0.811432	0.241984
0.444603	0.522745	0.812657	0.241820
0.444597	0.522711	0.810828	0.240755
0.444606	0.522331	0.812919	0.242456
0.444584	0.521838	0.811624	0.241887
0.444655	0.524137	0.811088	0.241496
0.444606	0.521824	0.812706	0.241760
0.444584	0.522932	0.813954	0.242657
0.444548	0.521810	0.812001	0.241557
0.444647	0.520118	0.811358	0.241291
0.444537	0.521930	0.810971	0.242227
0.444599	0.522878	0.811767	0.242039
0.444627	0.522635	0.811847	0.241965
