start,generation,candidate,objective,accuracy8_overall_mean,accuracy8_overall_std,accuracy8_overall_variance,accuracy3_overall_mean,accuracy3_overall_std,accuracy3_overall_variance,fisher_ratio_DR_mean,mean_total_spikes_per_trial,std_total_spikes_per_trial,total_spikes_all_trials,spike_base,spike_ratio,active_neuron_count,silent_neuron_count,total_neuron_count,silent_neuron_fraction,n_liq,r_inh_liq,merkel_p,meissner_p,merkel_gain,meissner_gain,RI_opt_gain,SI_opt_gain,USI_opt_gain,merkel_opt_gain,meissner_opt_gain,rec_p_ee,rec_p_ei,rec_p_ie,rec_p_ii,rec_gain_ee,rec_gain_ei,rec_gain_ie,rec_gain_ii,lif_tau_exc,lif_tau_inh,lif_ref_exc,lif_ref_inh,lif_bias,syn_tau_r,syn_tau_d
1,2,2,2.597264446261507,0.875,0.0,0.0,1.0,0.0,0.0,1.0307237890326062,448287.0,6284.499653809695,35862960.0,5000.0,89.6574,670,10,680,0.014705882352941176,680,0.12399689541086183,0.05488339262141859,0.05937165672869857,0.036314433531870575,0.6708920989474372,1.0136512605037005,0.5225526113042822,1.5066744723682446,17.04489446780809,3.0925709380760193,0.06888913706593412,0.02586933781499411,0.08608230843442938,0.10659517033042427,0.7039750870097878,0.03535281554894545,0.055423559812315976,0.09717995552573166,30.40329870552201,2.0,0.5,0.9100186780001074,-63.55731269744473,0.5,8.654912037743605
1,2,8,53.714526494695455,0.13750000000000004,2.8476619731297836e-17,8.109178713209412e-34,0.7624999999999998,1.1390647892519134e-16,1.297468594113506e-32,0.1577360053045518,338111.3125,3851.0764518270025,27048905.0,5000.0,67.6222625,1000,0,1000,0.0,1000,0.32948811408289175,0.03047753997183344,0.035322643894240884,0.8150014604399539,0.027924548517921883,0.05,0.08140678273273122,0.45357073725145686,2.4379485707873303,5.1865174844945665,0.06159573148314516,0.042883143001688835,0.03928781468927288,0.0700844391384715,0.7505391442181654,0.09416202162862697,0.10665790115877403,0.01027401454209763,13.620746450669179,6.033640364573446,1.1478170451104674,1.6193754294250258,-65.4909220310131,2.852908944765054,7.775754226527228
1,3,7,-75.44342255930373,0.9750000000000002,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,3.051648993729941,2590.3125,1520.4352857223553,207225.0,5000.0,0.5180625,46,15,61,0.2459016393442623,61,0.1680106511176605,0.03481961165691191,0.06281770064212615,0.021641645739508098,0.3459238610107006,0.5298047369300277,0.13576998435502916,1.433809883187712,0.7108638305326432,2.032115630168756,0.04316812025013508,0.0976059820962616,0.03215744695495324,0.05880739772136903,0.4014541673940707,0.2869418000868889,0.5552655770539235,0.5279180606530286,48.87032241360535,2.0,0.5,3.801251894594431,-63.846778005458965,10.0,7.476083530116676
1,3,5,-69.16667160648895,0.9499999999999998,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,4.352682439822283,9263.3875,1212.6775218472844,741071.0,5000.0,1.8526775000000002,43,17,60,0.2833333333333333,60,0.19133348830356256,0.0367959959459196,0.044290487370098615,0.01794481711989296,0.7602902118109222,0.2595322224345468,17.386481247335972,7.676531415465599,0.4448298076657347,2.975356664283903,0.06283559253225356,0.0559924820951588,0.11472507988139329,0.06720916092699056,0.26515057356035293,0.03570311981690386,0.10035601293209538,0.456984830469488,50.0,2.7659351515733746,0.8731583482249604,0.5,-63.94753271103149,4.836099236458324,59.75288213145011
1,3,1,-76.54144920708204,0.7750000000000001,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,3.3473417070820175,21529.4625,778.8627532815824,1722357.0,5000.0,4.305892500000001,81,0,81,0.0,81,0.13195549222223396,0.04089445854269002,0.04138423189104028,0.04150661766237454,1.5,17.8490790482607,0.6652103007003957,3.099038866796041,0.6938528780401494,20.0,0.06117725460993222,0.06949795829727552,0.029001367132476856,0.10884931340466647,1.0,0.2835300057084789,0.012731431830137564,0.15465548393962297,8.042580772049691,50.0,1.5149000104977937,0.5,-64.69216214099184,5.835919277642439,5.0
1,3,8,-38.3555863510625,0.8874999999999998,1.1390647892519134e-16,1.297468594113506e-32,0.9750000000000002,2.278129578503827e-16,5.189874376454024e-32,2.3742876374702737,8989.1375,1411.5183291451297,719131.0,5000.0,1.7978275000000001,101,105,206,0.5097087378640777,206,0.27173269621636836,0.02945440183585531,0.03706049256518502,0.04163414987062319,0.1273136504638264,1.9962533335441126,2.885397944057849,1.6690336863440836,0.18033466255172864,10.946873349504205,0.018959563711894556,0.04763987392346623,0.08007484542658579,0.03701466492211961,0.04064820522771568,1.0,0.07861186572374265,0.031153126043865775,25.045286393569253,8.101683875507693,5.131695901703978,2.1267992260920847,-64.24781133432434,1.7596066223025155,5.0
1,3,6,-72.62825943545651,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,1.825071877316983,106885.225,2311.7555605035295,8550818.0,5000.0,21.377045000000003,165,7,172,0.040697674418604654,172,0.13640593357020114,0.02493198476637797,0.04992331883975325,0.014699503762983627,1.5,0.84822938606434,0.4334918513285085,1.3593443360073694,0.19330866954719375,20.0,0.021376936083171018,0.08933246212344277,0.059678250553294836,0.09903768956365769,1.0,0.16836647833140556,0.06773580378308587,0.3404830016264172,3.75496759687598,4.593290778609108,0.646453482687493,0.5,-64.91799806710002,10.0,23.731825313529985
1,3,2,-72.40898561952557,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,4.531428271040733,66104.6375,13264.596660401436,5288371.0,5000.0,13.2209275,252,45,297,0.15151515151515152,297,0.16233540546396452,0.015510740739932645,0.035806258322425226,0.05749176733554358,0.2967395753636568,2.637258382085724,3.1410991046810683,0.44669794873624846,2.3503559392958806,11.423916656452624,0.02480197325169779,0.0939386985733891,0.05471341964916595,0.08197715059612938,0.11407272559415084,0.19943911800692626,0.06554071976833324,0.13554307644195762,18.06251031517664,16.087886443808298,0.5522564274735524,0.6927493650393579,-65.25797062359372,3.669705731128296,21.49787707787086
1,3,4,-61.12135879437824,0.9750000000000002,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,3.70785379437822,63932.475,33845.4258420506,5114598.0,5000.0,12.786495,727,273,1000,0.273,1000,0.18142324300592777,0.026691921042444684,0.020575832443277646,0.2301517769415139,0.10999149258672315,0.9316299212322418,0.1003881456620071,1.4243531195337409,0.15889579880597848,3.3063720132565804,0.028383517129161224,0.079796327063946,0.07033085535015535,0.084669316223722,0.09412604888195225,0.28519454828122015,0.025471725709856837,0.2008063360700494,50.0,3.5235315198783375,0.5,0.654190483493379,-64.95994841040206,0.9186025163134393,10.865615447910436
1,3,3,52.162891679164616,0.625,0.0,0.0,1.0,0.0,0.0,0.39084165416871547,573602.0,5211.67164076357,45888160.0,5000.0,114.7204,897,3,900,0.0033333333333333335,900,0.13686658020341455,0.05860244489247128,0.027057968636900135,0.20456890947442774,0.47837064623070347,0.25499830426557957,20.0,0.9610403810555179,9.409235522734846,3.640268330106956,0.036502887177059566,0.05798416576851282,0.03821420364236146,0.08190715846793173,0.6977834817348129,0.16393335923595206,0.0806711281747669,0.495953762692069,29.611242270861894,2.0,0.5,1.626592114782845,-63.65806328163646,9.870497141629926,5.266173488630266
1,4,5,-0.10049920877026519,0.4875000000000001,1.1390647892519134e-16,1.297468594113506e-32,0.8125,0.0,0.0,1.4151692087702576,323.35,13.328469577030319,25868.0,5000.0,0.06467,2,2,4,0.5,4,0.14029944099132366,0.0448259509032993,0.03650543258032056,0.037818507319407856,1.5,13.112167014743381,2.2056582860591383,0.6834094270042262,0.840646454082083,1.8882963670342838,0.02784296249370027,0.05755312595834023,0.03390626973586161,0.09480448560473251,0.16763800998351197,0.9653411079788888,0.07172139457118543,0.04309988662348185,2.0,11.804559287463265,1.4181140777021821,0.5,-64.393092450991,1.898119776353293,5.0
1,4,6,-76.36385778334802,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,0.9875000000000002,1.1390647892519134e-16,1.297468594113506e-32,5.2641258602711165,10366.725,2762.865687921451,829338.0,5000.0,2.073345,30,9,39,0.23076923076923078,39,0.15919458786344637,0.028363452453058394,0.0605099298690923,0.01,1.3868863164111829,2.981319068506452,1.1593964892722373,3.680524798204719,0.8043866329985196,10.301851545101245,0.03366554829881797,0.08334980729141091,0.019606004660814618,0.05683481677307389,0.44542335335320055,0.7512425591851024,0.034483822423524595,1.0,16.39776608501125,6.528167085278914,0.5,0.5,-65.56813014081021,6.613481583536617,21.820780940516094
1,4,4,-78.93789498436828,0.875,0.0,0.0,0.9750000000000002,2.278129578503827e-16,5.189874376454024e-32,1.5453561207319173,32355.4875,1315.4508684035084,2588439.0,5000.0,6.4710975,53,2,55,0.03636363636363636,55,0.10830057508580496,0.018929848895416487,0.04202650500493871,0.034841784448187335,1.5,4.5595587549505145,0.07503151465343591,0.4177875861601807,0.4599749566292903,7.518426107104832,0.08324809879856662,0.10035044092181597,0.023392822189075933,0.11131980724219992,0.11775563878273884,0.15669031281838428,0.026341360860551773,0.010366346084647404,2.0,6.270014579973074,0.5,2.9090473351521826,-65.36541183347902,10.0,100.0
1,4,1,-80.72977324731498,0.9875000000000002,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,4.4475375372557995,23581.425,6638.068845251893,1886514.0,5000.0,4.716285,139,30,169,0.17751479289940827,169,0.09154494271618119,0.01966451634851535,0.029313134892883806,0.020136238648755692,1.5,20.0,0.0714102464546008,1.5629842994852774,0.20126295091484156,20.0,0.04014613155320301,0.06037959450539407,0.030695278115745354,0.07009754822359641,0.09763743919197147,0.20160517096226405,0.08143423212390345,0.04863812812249181,37.91172080464891,50.0,0.559482488963242,0.5,-65.27512651780218,2.4527407364643867,5.0
1,4,8,-47.48837761748527,0.7125000000000001,1.1390647892519134e-16,1.297468594113506e-32,0.9499999999999998,1.1390647892519134e-16,1.297468594113506e-32,0.6220776174852597,121918.5,446.00354769548863,9753480.0,5000.0,24.3837,152,0,152,0.0,152,0.11328171246283827,0.037660343820886066,0.04531232053374123,0.03818830741127479,1.0249784244856412,3.393401268318964,0.25140038421446864,1.1677137890830167,0.914039280149471,8.06413646896796,0.10094108307692723,0.1288964721002448,0.07000968699125107,0.08546334947510363,1.0,0.461069305191795,0.005432583210046882,1.0,2.0,17.210871661968138,0.5,0.6004400558806631,-65.18274586810507,7.145992784792059,32.11076857284664
1,4,3,-78.85142745055349,0.9125000000000002,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,2.1414578517880494,66527.3125,4610.226226893092,5322185.0,5000.0,13.3054625,160,2,162,0.012345679012345678,162,0.10791108623597086,0.028275372761862858,0.06361363772811647,0.03055437897738721,0.758617198222473,0.8168072255617866,0.1720585578424189,0.6368644939671847,1.19062056045161,13.166637661839394,0.06547099548229081,0.0433043741739993,0.043479213166579316,0.08533504483950087,1.0,0.09200575421692962,0.025527505801477116,0.8096134831329758,50.0,21.800496232993858,0.5,0.5,-64.97387177191891,6.48674717692454,5.0
1,4,2,2.234509257341837,0.5250000000000001,1.1390647892519134e-16,1.297468594113506e-32,0.9499999999999998,1.1390647892519134e-16,1.297468594113506e-32,1.1356457426581532,279350.775,1594.8005388953065,22348062.0,5000.0,55.870155000000004,521,0,521,0.0,521,0.10404088602591288,0.08523638442616024,0.03939106259316376,0.01,1.5,14.985022734861154,0.3023308861217842,2.1218817832019368,1.136890064815157,8.537054833406119,0.030834715724015742,0.051587691817124366,0.024807354098244094,0.07846665268831472,1.0,0.30190916195753015,0.21768791916089564,0.093713964475791,6.273029163312186,45.48375369104358,0.866435588062162,0.5,-64.72087488524109,10.0,5.0
1,4,7,89.50845141171824,0.5875000000000001,1.1390647892519134e-16,1.297468594113506e-32,0.8249999999999998,1.1390647892519134e-16,1.297468594113506e-32,0.06512108828175586,741617.8625,1804.2393308906974,59329429.0,5000.0,148.3235725,1000,0,1000,0.0,1000,0.142003285490434,0.041366340532461444,0.04576427325606209,0.015345362803049637,1.5,20.0,0.4008090697585977,2.1217187180251895,5.300828828617175,20.0,0.03772683546817535,0.06272114762502097,0.04964810206499358,0.09577337820252348,1.0,0.2943797746500674,0.6990501587951315,0.6613161099591559,7.3800812883277525,50.0,0.5,2.1783373348410264,-64.33653752242658,10.0,5.0
1,5,2,-55.813919263172735,0.8000000000000002,1.1390647892519134e-16,1.297468594113506e-32,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,2.5870509298393918,532.325,144.1949080896664,42586.0,5000.0,0.106465,11,4,15,0.26666666666666666,15,0.10756147453166784,0.036815560200025556,0.03029460095271609,0.07463362179927358,1.5,20.0,0.2896943775681936,0.5206546767768067,0.8026896906836231,18.448381748518027,0.07411215018719622,0.1692775129252388,0.08272821021773084,0.1392244047307533,0.4265012291869829,1.0,0.021214982265474937,0.03723879621805843,40.99766756017303,41.68161531911423,4.646272163953414,0.5,-65.02011854294244,2.4006947991940404,23.86332060054268
